State,'Total Sales','Operating Profit','Sales Method'
'North Dakota',-0.208024,-0.134107,inStore
'North Dakota',0.995436,0.877217,inStore
'North Dakota',-0.354787,-0.442908,inStore
'North Dakota',-0.485243,-0.545842,inStore
'North Dakota',-0.680928,-0.700242,inStore
'North Dakota',-0.534164,-0.53083,inStore
'North Dakota',-0.044953,0.037449,inStore
'North Dakota',0.362723,0.294784,inStore
'North Dakota',-0.371094,-0.455775,inStore
'North Dakota',-0.550471,-0.597308,inStore
'North Dakota',-0.599393,-0.635909,inStore
'North Dakota',-0.485243,-0.485797,inStore
'North Dakota',0.224113,0.320517,inStore
'North Dakota',0.851934,0.745118,inStore
'North Dakota',-0.06126,-0.211307,inStore
'North Dakota',-0.354787,-0.442908,inStore
'North Dakota',-0.485243,-0.545842,inStore
'North Dakota',-0.289559,-0.305663,inStore
'North Dakota',0.40349,0.509229,inStore
'North Dakota',0.770399,0.670063,inStore
'North Dakota',-0.06126,-0.211307,inStore
'North Dakota',-0.354787,-0.442908,inStore
'North Dakota',-0.420015,-0.494375,inStore
'North Dakota',-0.371094,-0.380719,inStore
'North Dakota',0.313802,0.414873,inStore
'North Dakota',0.297495,0.234739,inStore
'North Dakota',-0.314019,-0.410741,inStore
'North Dakota',-0.599393,-0.635909,inStore
'North Dakota',-0.648314,-0.674509,inStore
'North Dakota',-0.550471,-0.545842,inStore
'North Dakota',-0.281405,-0.211307,inStore
'North Dakota',0.362723,0.294784,inStore
'North Dakota',-0.289559,-0.391441,inStore
'North Dakota',-0.550471,-0.597308,inStore
'North Dakota',-0.6157,-0.648775,inStore
'North Dakota',-0.534164,-0.53083,inStore
'North Dakota',-0.044953,0.037449,inStore
'North Dakota',0.362723,0.294784,inStore
'North Dakota',-0.289559,-0.391441,inStore
'North Dakota',-0.433061,-0.504668,inStore
'North Dakota',-0.485243,-0.545842,inStore
'North Dakota',-0.354787,-0.365708,inStore
'North Dakota',0.118117,0.209005,inStore
'North Dakota',1.015004,0.89523,inStore
'North Dakota',0.036582,-0.134107,inStore
'North Dakota',-0.126488,-0.262774,inStore
'North Dakota',-0.289559,-0.391441,inStore
'North Dakota',-0.159102,-0.185574,inStore
'North Dakota',0.330109,0.432028,inStore
'North Dakota',-0.06126,-0.211307,inStore
'North Dakota',-0.452629,-0.455775,inStore
'North Dakota',-0.6157,-0.648775,inStore
'North Dakota',-0.77877,-0.777442,inStore
'North Dakota',-0.550471,-0.391441,inStore
'North Dakota',-0.452629,-0.391441,inStore
'North Dakota',0.036582,-0.134107,inStore
'North Dakota',-0.648314,-0.635909,inStore
'North Dakota',-0.680928,-0.700242,inStore
Iowa,-0.819538,-0.809609,inStore
Iowa,-0.550471,-0.391441,inStore
Iowa,-0.697235,-0.648775,inStore
Iowa,-0.328696,-0.422321,inStore
Iowa,-0.713542,-0.695953,inStore
Iowa,-0.795077,-0.790309,inStore
Iowa,-0.843998,-0.828909,inStore
Iowa,-0.648314,-0.520108,inStore
Iowa,-0.6157,-0.562997,inStore
Iowa,-0.322173,-0.417174,inStore
Iowa,-0.713542,-0.695953,inStore
Iowa,-0.827691,-0.816043,inStore
Iowa,-0.843998,-0.828909,inStore
Iowa,-0.452629,-0.262774,inStore
Iowa,-0.126488,-0.048329,inStore
Iowa,1.093278,0.699656,inStore
Iowa,-0.354787,-0.365708,inStore
Iowa,-0.485243,-0.545842,inStore
Iowa,-0.656467,-0.680942,inStore
Iowa,-0.50155,-0.327108,inStore
Iowa,-0.044953,0.037449,inStore
Iowa,0.256727,0.039594,inStore
Iowa,-0.403708,-0.410741,inStore
Iowa,-0.6157,-0.648775,inStore
Iowa,-0.656467,-0.680942,inStore
Iowa,-0.542318,-0.380719,inStore
Iowa,0.224113,0.320517,inStore
Iowa,0.851934,0.509229,inStore
Iowa,-0.06126,-0.095507,inStore
Iowa,-0.354787,-0.442908,inStore
Iowa,-0.485243,-0.545842,inStore
Iowa,-0.289559,-0.048329,inStore
Iowa,0.40349,0.509229,inStore
Iowa,0.770399,0.444895,inStore
Iowa,-0.06126,-0.095507,inStore
Iowa,-0.354787,-0.442908,inStore
Iowa,-0.420015,-0.494375,inStore
Iowa,-0.371094,-0.155551,inStore
Iowa,0.313802,0.414873,inStore
Iowa,0.142578,-0.050473,inStore
Iowa,-0.403708,-0.410741,inStore
Iowa,-0.656467,-0.680942,inStore
Iowa,-0.697235,-0.713109,inStore
Iowa,-0.599393,-0.455775,inStore
Iowa,-0.354787,-0.288507,inStore
Iowa,0.232267,0.020294,inStore
Iowa,-0.371094,-0.380719,inStore
Iowa,-0.599393,-0.635909,inStore
Iowa,-0.656467,-0.680942,inStore
Iowa,-0.574932,-0.423608,inStore
Iowa,-0.126488,-0.048329,inStore
Iowa,0.232267,0.020294,inStore
Iowa,-0.314019,-0.328171,inStore
Iowa,-0.439584,-0.509815,inStore
Iowa,-0.485243,-0.545842,inStore
Iowa,-0.256945,-0.00544,inStore
Iowa,0.224113,0.320517,inStore
Iowa,1.112847,0.715096,inStore
Iowa,0.118117,0.069616,inStore
Iowa,-0.044953,-0.19844,inStore
Iowa,-0.208024,-0.327108,inStore
Iowa,-0.06126,0.251895,inStore
Iowa,0.436105,0.54354,inStore
Iowa,-0.06126,-0.211307,inStore
Iowa,-0.452629,-0.455775,inStore
Iowa,-0.6157,-0.648775,inStore
Iowa,-0.77877,-0.777442,inStore
Iowa,-0.550471,-0.391441,inStore
Iowa,-0.452629,-0.391441,inStore
Iowa,0.036582,-0.134107,inStore
Iowa,-0.648314,-0.635909,inStore
Iowa,-0.680928,-0.700242,inStore
Wisconsin,-0.819538,-0.809609,inStore
Wisconsin,-0.550471,-0.391441,inStore
Wisconsin,-0.697235,-0.648775,inStore
Wisconsin,-0.328696,-0.422321,inStore
Wisconsin,-0.713542,-0.695953,inStore
Wisconsin,-0.795077,-0.790309,inStore
Wisconsin,-0.868459,-0.848209,inStore
Wisconsin,-0.697235,-0.584442,inStore
Wisconsin,-0.648314,-0.597308,inStore
Wisconsin,-0.354787,-0.442908,inStore
Wisconsin,-0.746156,-0.725976,inStore
Wisconsin,-0.843998,-0.828909,inStore
Wisconsin,-0.868459,-0.848209,inStore
Wisconsin,-0.550471,-0.391441,inStore
Wisconsin,-0.208024,-0.134107,inStore
Wisconsin,0.995436,0.622456,inStore
Wisconsin,-0.420015,-0.425752,inStore
Wisconsin,-0.542318,-0.590875,inStore
Wisconsin,-0.599393,-0.635909,inStore
Wisconsin,-0.428169,-0.230607,inStore
Wisconsin,0.036582,0.123227,inStore
Wisconsin,0.313802,0.084627,inStore
Wisconsin,-0.354787,-0.365708,inStore
Wisconsin,-0.6157,-0.648775,inStore
Wisconsin,-0.656467,-0.680942,inStore
Wisconsin,-0.542318,-0.380719,inStore
Wisconsin,0.224113,0.320517,inStore
Wisconsin,0.851934,0.509229,inStore
Wisconsin,-0.06126,-0.095507,inStore
Wisconsin,-0.354787,-0.442908,inStore
Wisconsin,-0.485243,-0.545842,inStore
Wisconsin,-0.289559,-0.048329,inStore
Wisconsin,0.40349,0.509229,inStore
Wisconsin,0.770399,0.444895,inStore
Wisconsin,-0.06126,-0.095507,inStore
Wisconsin,-0.354787,-0.442908,inStore
Wisconsin,-0.420015,-0.494375,inStore
Wisconsin,-0.371094,-0.155551,inStore
Wisconsin,0.313802,0.414873,inStore
Wisconsin,0.142578,-0.050473,inStore
Wisconsin,-0.452629,-0.455775,inStore
Wisconsin,-0.697235,-0.713109,inStore
Wisconsin,-0.738002,-0.745276,inStore
Wisconsin,-0.656467,-0.53083,inStore
Wisconsin,-0.420015,-0.35713,inStore
Wisconsin,0.158885,-0.037606,inStore
Wisconsin,-0.428169,-0.433249,inStore
Wisconsin,-0.656467,-0.680942,inStore
Wisconsin,-0.656467,-0.680942,inStore
Wisconsin,-0.574932,-0.423608,inStore
Wisconsin,-0.126488,-0.048329,inStore
Wisconsin,0.232267,0.020294,inStore
Wisconsin,-0.256945,-0.275641,inStore
Wisconsin,-0.382509,-0.464781,inStore
Wisconsin,-0.428169,-0.500808,inStore
Wisconsin,-0.159102,0.123227,inStore
Wisconsin,0.330109,0.432028,inStore
Wisconsin,1.210689,0.792296,inStore
Wisconsin,0.199652,0.144672,inStore
Wisconsin,0.036582,-0.134107,inStore
Wisconsin,-0.126488,-0.262774,inStore
Wisconsin,0.036582,0.380562,inStore
Wisconsin,0.5421,0.655051,inStore
Wisconsin,0.199652,0.294784,inStore
Wisconsin,-0.256945,-0.185574,inStore
Wisconsin,-0.452629,-0.455775,inStore
Wisconsin,-0.648314,-0.635909,inStore
Wisconsin,-0.354787,-0.442908,inStore
Wisconsin,-0.256945,-0.185574,inStore
Wisconsin,0.313802,0.414873,inStore
Wisconsin,-0.485243,-0.425752,inStore
Wisconsin,-0.534164,-0.53083,inStore
Indiana,-0.697235,-0.680942,inStore
Indiana,-0.354787,-0.442908,inStore
Indiana,-0.550471,-0.494375,inStore
Indiana,-0.093874,-0.014018,inStore
Indiana,-0.574932,-0.520108,inStore
Indiana,-0.672774,-0.658417,inStore
Indiana,-0.77877,-0.755998,inStore
Indiana,-0.542318,-0.590875,inStore
Indiana,-0.493397,-0.43433,inStore
Indiana,-0.126488,-0.048329,inStore
Indiana,-0.6157,-0.562997,inStore
Indiana,-0.746156,-0.725976,inStore
Indiana,-0.77877,-0.755998,inStore
Indiana,-0.305866,-0.404308,inStore
Indiana,-0.044953,0.037449,inStore
Indiana,1.191121,1.337845,inStore
Indiana,-0.289559,-0.219885,inStore
Indiana,-0.428169,-0.433249,inStore
Indiana,-0.542318,-0.538327,inStore
Indiana,-0.354787,-0.442908,inStore
Indiana,0.224113,0.320517,inStore
Indiana,0.558407,0.672207,inStore
Indiana,-0.19987,-0.125529,inStore
Indiana,-0.550471,-0.545842,inStore
Indiana,-0.599393,-0.590875,inStore
Indiana,-0.485243,-0.545842,inStore
Indiana,0.330109,0.432028,inStore
Indiana,1.031312,1.16972,inStore
Indiana,0.036582,0.123227,inStore
Indiana,-0.281405,-0.298149,inStore
Indiana,-0.428169,-0.433249,inStore
Indiana,-0.224331,-0.339974,inStore
Indiana,0.525793,0.637896,inStore
Indiana,0.770399,0.89523,inStore
Indiana,-0.06126,0.020294,inStore
Indiana,-0.354787,-0.365708,inStore
Indiana,-0.420015,-0.425752,inStore
Indiana,-0.371094,-0.455775,inStore
Indiana,0.313802,0.414873,inStore
Indiana,0.142578,0.234739,inStore
Indiana,-0.403708,-0.339974,inStore
Indiana,-0.656467,-0.643406,inStore
Indiana,-0.697235,-0.680942,inStore
Indiana,-0.599393,-0.635909,inStore
Indiana,-0.354787,-0.288507,inStore
Indiana,0.232267,0.329095,inStore
Indiana,-0.371094,-0.305663,inStore
Indiana,-0.599393,-0.590875,inStore
Indiana,-0.599393,-0.590875,inStore
Indiana,-0.50155,-0.558708,inStore
Indiana,-0.044953,0.037449,inStore
Indiana,0.305648,0.406295,inStore
Indiana,-0.19987,-0.125529,inStore
Indiana,-0.325434,-0.338688,inStore
Indiana,-0.314019,-0.328171,inStore
Indiana,0.036582,-0.134107,inStore
Indiana,0.5421,0.655051,inStore
Indiana,1.406373,1.564299,inStore
Indiana,0.362723,0.46634,inStore
Indiana,0.199652,0.144672,inStore
Indiana,0.036582,-0.00544,inStore
Indiana,0.232267,0.020294,inStore
Indiana,0.754092,0.878074,inStore
Indiana,0.199652,0.294784,inStore
Indiana,-0.256945,-0.185574,inStore
Indiana,-0.452629,-0.391441,inStore
Indiana,-0.648314,-0.597308,inStore
Indiana,-0.354787,-0.288507,inStore
Indiana,-0.256945,-0.185574,inStore
Indiana,0.313802,0.414873,inStore
Indiana,-0.420015,-0.35713,inStore
Indiana,-0.354787,-0.288507,inStore
'West Virginia',-0.542318,-0.485797,inStore
'West Virginia',-0.126488,-0.048329,inStore
'West Virginia',-0.371094,-0.305663,inStore
'West Virginia',0.173561,0.267335,inStore
'West Virginia',-0.403708,-0.339974,inStore
'West Virginia',-0.517857,-0.460064,inStore
'West Virginia',-0.656467,-0.605886,inStore
'West Virginia',-0.354787,-0.288507,inStore
'West Virginia',-0.305866,-0.237041,inStore
'West Virginia',0.134424,0.226161,inStore
'West Virginia',-0.452629,-0.391441,inStore
'West Virginia',-0.6157,-0.562997,inStore
'West Virginia',-0.656467,-0.605886,inStore
'West Virginia',-0.093874,-0.014018,inStore
'West Virginia',0.118117,0.209005,inStore
'West Virginia',1.386805,1.543712,inStore
'West Virginia',-0.159102,-0.08264,inStore
'West Virginia',-0.314019,-0.245618,inStore
'West Virginia',-0.485243,-0.425752,inStore
'West Virginia',-0.281405,-0.211307,inStore
'West Virginia',0.313802,0.414873,inStore
'West Virginia',0.81932,0.946697,inStore
'West Virginia',0.167038,0.260472,inStore
'West Virginia',-0.256945,-0.185574,inStore
'West Virginia',-0.314019,-0.245618,inStore
'West Virginia',-0.134642,-0.056907,inStore
'West Virginia',0.860088,0.989586,inStore
'West Virginia',1.602058,1.770166,inStore
'West Virginia',0.493179,0.603585,inStore
'West Virginia',0.118117,0.209005,inStore
'West Virginia',-0.044953,0.037449,inStore
'West Virginia',0.232267,0.329095,inStore
'West Virginia',1.072079,1.212609,inStore
'West Virginia',0.770399,0.89523,inStore
'West Virginia',-0.06126,0.020294,inStore
'West Virginia',-0.159102,-0.08264,inStore
'West Virginia',-0.224331,-0.151262,inStore
'West Virginia',-0.126488,-0.048329,inStore
'West Virginia',0.582868,0.697941,inStore
'West Virginia',0.313802,0.414873,inStore
'West Virginia',-0.256945,-0.185574,inStore
'West Virginia',-0.534164,-0.477219,inStore
'West Virginia',-0.574932,-0.520108,inStore
'West Virginia',-0.428169,-0.365708,inStore
'West Virginia',-0.159102,-0.08264,inStore
'West Virginia',0.305648,0.406295,inStore
'West Virginia',-0.314019,-0.245618,inStore
'West Virginia',-0.542318,-0.485797,inStore
'West Virginia',-0.542318,-0.485797,inStore
'West Virginia',-0.428169,-0.365708,inStore
'West Virginia',0.036582,0.123227,inStore
'West Virginia',0.37903,0.483495,inStore
'West Virginia',-0.142795,-0.065484,inStore
'West Virginia',-0.26836,-0.197583,inStore
'West Virginia',-0.093874,-0.014018,inStore
'West Virginia',0.330109,0.432028,inStore
'West Virginia',0.884548,1.015319,inStore
'West Virginia',1.814049,1.993189,inStore
'West Virginia',0.672557,0.792296,inStore
'West Virginia',0.493179,0.603585,inStore
'West Virginia',0.313802,0.414873,inStore
'West Virginia',0.5421,0.655051,inStore
'West Virginia',1.112847,1.255498,inStore
'West Virginia',0.028429,0.11465,inStore
'West Virginia',-0.428169,-0.433249,inStore
'West Virginia',-0.574932,-0.56835,inStore
'West Virginia',-0.795077,-0.771009,inStore
'West Virginia',-0.574932,-0.616609,inStore
'West Virginia',-0.428169,-0.500808,inStore
'West Virginia',0.142578,0.234739,inStore
'West Virginia',-0.656467,-0.643406,inStore
'West Virginia',-0.656467,-0.643406,inStore
Maryland,-0.843998,-0.816043,inStore
Maryland,-0.574932,-0.616609,inStore
Maryland,-0.428169,-0.500808,inStore
Maryland,0.074088,0.162685,inStore
Maryland,-0.599393,-0.590875,inStore
Maryland,-0.656467,-0.643406,inStore
Maryland,-0.892919,-0.861076,inStore
Maryland,-0.721695,-0.732409,inStore
Maryland,-0.542318,-0.590875,inStore
Maryland,0.028429,0.11465,inStore
Maryland,-0.656467,-0.643406,inStore
Maryland,-0.738002,-0.718461,inStore
Maryland,-0.843998,-0.816043,inStore
Maryland,-0.795077,-0.790309,inStore
Maryland,-0.485243,-0.545842,inStore
Maryland,0.591021,0.706518,inStore
Maryland,-0.428169,-0.433249,inStore
Maryland,-0.550471,-0.545842,inStore
Maryland,-0.680928,-0.665931,inStore
Maryland,-0.534164,-0.584442,inStore
Maryland,-0.044953,-0.19844,inStore
Maryland,0.688864,0.809452,inStore
Maryland,-0.208024,-0.230607,inStore
Maryland,-0.485243,-0.485797,inStore
Maryland,-0.550471,-0.545842,inStore
Maryland,-0.452629,-0.520108,inStore
Maryland,0.134424,-0.056907,inStore
Maryland,0.770399,0.89523,inStore
Maryland,-0.134642,-0.163048,inStore
Maryland,-0.420015,-0.425752,inStore
Maryland,-0.550471,-0.545842,inStore
Maryland,-0.371094,-0.455775,inStore
Maryland,0.313802,0.084627,inStore
Maryland,0.688864,0.809452,inStore
Maryland,-0.134642,-0.163048,inStore
Maryland,-0.420015,-0.425752,inStore
Maryland,-0.550471,-0.545842,inStore
Maryland,-0.534164,-0.584442,inStore
Maryland,0.134424,-0.056907,inStore
Maryland,0.444258,0.552118,inStore
Maryland,-0.281405,-0.298149,inStore
Maryland,-0.6157,-0.605886,inStore
Maryland,-0.680928,-0.665931,inStore
Maryland,-0.6157,-0.648775,inStore
Maryland,-0.224331,-0.339974,inStore
Maryland,0.40349,0.509229,inStore
Maryland,-0.289559,-0.305663,inStore
Maryland,-0.6157,-0.605886,inStore
Maryland,-0.697235,-0.680942,inStore
Maryland,-0.648314,-0.674509,inStore
Maryland,-0.093874,-0.237041,inStore
Maryland,0.427951,0.534962,inStore
Maryland,-0.371094,-0.380719,inStore
Maryland,-0.387401,-0.39573,inStore
Maryland,-0.452629,-0.455775,inStore
Maryland,-0.452629,-0.520108,inStore
Maryland,0.012121,-0.153407,inStore
Maryland,0.81932,0.946697,inStore
Maryland,-0.126488,-0.155551,inStore
Maryland,-0.208024,-0.230607,inStore
Maryland,-0.371094,-0.380719,inStore
Maryland,-0.256945,-0.365708,inStore
Maryland,0.224113,0.01386,inStore
Maryland,0.427951,0.354828,inStore
Maryland,-0.093874,-0.125529,inStore
Maryland,-0.305866,-0.237041,inStore
Maryland,-0.542318,-0.485797,inStore
Maryland,-0.208024,-0.327108,inStore
Maryland,-0.093874,-0.014018,inStore
Maryland,0.558407,0.474918,inStore
Maryland,-0.354787,-0.365708,inStore
Maryland,-0.403708,-0.339974,inStore
Delaware,-0.599393,-0.545842,inStore
Delaware,-0.208024,-0.327108,inStore
Delaware,-0.093874,-0.014018,inStore
Delaware,0.480134,0.402864,inStore
Delaware,-0.289559,-0.305663,inStore
Delaware,-0.403708,-0.339974,inStore
Delaware,-0.656467,-0.605886,inStore
Delaware,-0.371094,-0.455775,inStore
Delaware,-0.224331,-0.151262,inStore
Delaware,0.427951,0.354828,inStore
Delaware,-0.354787,-0.365708,inStore
Delaware,-0.50155,-0.442908,inStore
Delaware,-0.599393,-0.545842,inStore
Delaware,-0.452629,-0.520108,inStore
Delaware,-0.159102,-0.08264,inStore
Delaware,1.103062,0.97629,inStore
Delaware,-0.044953,-0.080496,inStore
Delaware,-0.06126,0.020294,inStore
Delaware,-0.208024,-0.134107,inStore
Delaware,0.044736,-0.127673,inStore
Delaware,0.623635,0.74083,inStore
Delaware,1.390066,1.240487,inStore
Delaware,0.362723,0.294784,inStore
Delaware,0.012121,0.097494,inStore
Delaware,-0.06126,0.020294,inStore
Delaware,0.134424,-0.056907,inStore
Delaware,0.81932,0.946697,inStore
Delaware,1.479755,1.323057,inStore
Delaware,0.444258,0.369839,inStore
Delaware,0.085503,0.174694,inStore
Delaware,-0.06126,0.020294,inStore
Delaware,0.224113,0.01386,inStore
Delaware,1.015004,1.152564,inStore
Delaware,1.390066,1.240487,inStore
Delaware,0.444258,0.369839,inStore
Delaware,0.085503,0.174694,inStore
Delaware,-0.208024,-0.134107,inStore
Delaware,-0.134642,-0.269207,inStore
Delaware,0.623635,0.74083,inStore
Delaware,0.941623,0.827688,inStore
Delaware,0.118117,0.069616,inStore
Delaware,-0.281405,-0.211307,inStore
Delaware,-0.354787,-0.288507,inStore
Delaware,-0.224331,-0.339974,inStore
Delaware,0.232267,0.329095,inStore
Delaware,0.917162,0.805163,inStore
Delaware,0.134424,0.084627,inStore
Delaware,-0.224331,-0.151262,inStore
Delaware,-0.314019,-0.245618,inStore
Delaware,-0.19987,-0.320674,inStore
Delaware,0.427951,0.534962,inStore
Delaware,0.966083,0.850197,inStore
Delaware,0.224113,0.167197,inStore
Delaware,0.206175,0.301646,inStore
Delaware,0.134424,0.226161,inStore
Delaware,0.224113,0.01386,inStore
Delaware,0.770399,0.89523,inStore
Delaware,1.602058,1.435632,inStore
Delaware,0.493179,0.414873,inStore
Delaware,0.40349,0.509229,inStore
Delaware,0.224113,0.320517,inStore
Delaware,0.436105,0.181128,inStore
Delaware,0.998697,1.135409,inStore
Delaware,0.142578,0.092141,inStore
Delaware,-0.314019,-0.328171,inStore
Delaware,-0.493397,-0.43433,inStore
Delaware,-0.697235,-0.648775,inStore
Delaware,-0.428169,-0.500808,inStore
Delaware,-0.314019,-0.245618,inStore
Delaware,0.256727,0.19722,inStore
Delaware,-0.542318,-0.538327,inStore
Delaware,-0.574932,-0.520108,inStore
'New Jersey',-0.746156,-0.700242,inStore
'New Jersey',-0.428169,-0.500808,inStore
'New Jersey',-0.314019,-0.245618,inStore
'New Jersey',0.188238,0.134173,inStore
'New Jersey',-0.485243,-0.485797,inStore
'New Jersey',-0.574932,-0.520108,inStore
'New Jersey',-0.795077,-0.751709,inStore
'New Jersey',-0.574932,-0.616609,inStore
'New Jersey',-0.428169,-0.365708,inStore
'New Jersey',0.142578,0.092141,inStore
'New Jersey',-0.542318,-0.538327,inStore
'New Jersey',-0.656467,-0.605886,inStore
'New Jersey',-0.746156,-0.700242,inStore
'New Jersey',-0.648314,-0.674509,inStore
'New Jersey',-0.371094,-0.305663,inStore
'New Jersey',0.754092,0.655051,inStore
'New Jersey',-0.281405,-0.298149,inStore
'New Jersey',-0.289559,-0.219885,inStore
'New Jersey',-0.420015,-0.35713,inStore
'New Jersey',-0.208024,-0.327108,inStore
'New Jersey',0.313802,0.414873,inStore
'New Jersey',1.015004,0.89523,inStore
'New Jersey',0.085503,0.039594,inStore
'New Jersey',-0.224331,-0.151262,inStore
'New Jersey',-0.289559,-0.219885,inStore
'New Jersey',-0.126488,-0.262774,inStore
'New Jersey',0.493179,0.603585,inStore
'New Jersey',1.09654,0.970286,inStore
'New Jersey',0.158885,0.107153,inStore
'New Jersey',-0.159102,-0.08264,inStore
'New Jersey',-0.289559,-0.219885,inStore
'New Jersey',-0.044953,-0.19844,inStore
'New Jersey',0.672557,0.792296,inStore
'New Jersey',1.015004,0.89523,inStore
'New Jersey',0.158885,0.107153,inStore
'New Jersey',-0.159102,-0.08264,inStore
'New Jersey',-0.420015,-0.35713,inStore
'New Jersey',-0.371094,-0.455775,inStore
'New Jersey',0.313802,0.414873,inStore
'New Jersey',0.607328,0.519951,inStore
'New Jersey',-0.134642,-0.163048,inStore
'New Jersey',-0.485243,-0.425752,inStore
'New Jersey',-0.550471,-0.494375,inStore
'New Jersey',-0.452629,-0.520108,inStore
'New Jersey',-0.044953,0.037449,inStore
'New Jersey',0.582868,0.497443,inStore
'New Jersey',-0.126488,-0.155551,inStore
'New Jersey',-0.452629,-0.391441,inStore
'New Jersey',-0.534164,-0.477219,inStore
'New Jersey',-0.452629,-0.520108,inStore
'New Jersey',0.118117,0.209005,inStore
'New Jersey',0.623635,0.534962,inStore
'New Jersey',-0.044953,-0.080496,inStore
'New Jersey',-0.06126,0.020294,inStore
'New Jersey',-0.126488,-0.048329,inStore
'New Jersey',-0.06126,-0.211307,inStore
'New Jersey',0.436105,0.54354,inStore
'New Jersey',1.210689,1.075364,inStore
'New Jersey',0.199652,0.144672,inStore
'New Jersey',0.118117,0.209005,inStore
'New Jersey',-0.044953,0.037449,inStore
'New Jersey',0.134424,-0.056907,inStore
'New Jersey',0.648096,0.766563,inStore
'New Jersey',0.362723,0.46634,inStore
'New Jersey',-0.159102,-0.08264,inStore
'New Jersey',-0.354787,-0.442908,inStore
'New Jersey',-0.599393,-0.635909,inStore
'New Jersey',-0.289559,-0.391441,inStore
'New Jersey',-0.159102,-0.185574,inStore
'New Jersey',0.493179,0.603585,inStore
'New Jersey',-0.420015,-0.35713,inStore
'New Jersey',-0.452629,-0.520108,inStore
Connecticut,-0.656467,-0.680942,inStore
Connecticut,-0.289559,-0.391441,inStore
Connecticut,-0.159102,-0.185574,inStore
Connecticut,0.414905,0.521238,inStore
Connecticut,-0.354787,-0.288507,inStore
Connecticut,-0.452629,-0.520108,inStore
Connecticut,-0.713542,-0.725976,inStore
Connecticut,-0.452629,-0.520108,inStore
Connecticut,-0.289559,-0.305663,inStore
Connecticut,0.362723,0.46634,inStore
Connecticut,-0.420015,-0.35713,inStore
Connecticut,-0.550471,-0.597308,inStore
Connecticut,-0.656467,-0.680942,inStore
Connecticut,-0.534164,-0.584442,inStore
Connecticut,-0.224331,-0.245618,inStore
Connecticut,1.013374,1.150849,inStore
Connecticut,-0.126488,-0.048329,inStore
Connecticut,-0.134642,-0.269207,inStore
Connecticut,-0.281405,-0.385008,inStore
Connecticut,-0.044953,-0.19844,inStore
Connecticut,0.525793,0.444895,inStore
Connecticut,1.300378,1.452788,inStore
Connecticut,0.281188,0.380562,inStore
Connecticut,-0.06126,-0.211307,inStore
Connecticut,-0.134642,-0.269207,inStore
Connecticut,0.044736,-0.127673,inStore
Connecticut,0.721478,0.625029,inStore
Connecticut,1.390066,1.547143,inStore
Connecticut,0.362723,0.46634,inStore
Connecticut,0.012121,-0.153407,inStore
Connecticut,-0.134642,-0.269207,inStore
Connecticut,0.134424,-0.056907,inStore
Connecticut,0.917162,0.805163,inStore
Connecticut,1.300378,1.452788,inStore
Connecticut,0.362723,0.46634,inStore
Connecticut,0.012121,-0.153407,inStore
Connecticut,-0.281405,-0.385008,inStore
Connecticut,-0.224331,-0.339974,inStore
Connecticut,0.525793,0.444895,inStore
Connecticut,0.851934,0.981008,inStore
Connecticut,0.036582,0.123227,inStore
Connecticut,-0.354787,-0.442908,inStore
Connecticut,-0.428169,-0.500808,inStore
Connecticut,-0.314019,-0.410741,inStore
Connecticut,0.134424,0.084627,inStore
Connecticut,0.81932,0.946697,inStore
Connecticut,0.044736,0.131805,inStore
Connecticut,-0.314019,-0.410741,inStore
Connecticut,-0.403708,-0.481508,inStore
Connecticut,-0.305866,-0.404308,inStore
Connecticut,0.313802,0.24975,inStore
Connecticut,0.860088,0.989586,inStore
Connecticut,0.134424,0.226161,inStore
Connecticut,0.116487,-0.07106,inStore
Connecticut,0.044736,-0.127673,inStore
Connecticut,0.118117,-0.069773,inStore
Connecticut,0.65625,0.564984,inStore
Connecticut,1.496062,1.658655,inStore
Connecticut,0.40349,0.509229,inStore
Connecticut,0.313802,0.084627,inStore
Connecticut,0.134424,-0.056907,inStore
Connecticut,0.330109,0.097494,inStore
Connecticut,0.884548,0.775141,inStore
Connecticut,0.028429,-0.012937,inStore
Connecticut,-0.428169,-0.433249,inStore
Connecticut,-0.574932,-0.520108,inStore
Connecticut,-0.795077,-0.751709,inStore
Connecticut,-0.574932,-0.616609,inStore
Connecticut,-0.428169,-0.365708,inStore
Connecticut,0.142578,0.092141,inStore
Connecticut,-0.656467,-0.643406,inStore
Connecticut,-0.656467,-0.605886,inStore
'Rhode Island',-0.843998,-0.803176,inStore
'Rhode Island',-0.574932,-0.616609,inStore
'Rhode Island',-0.428169,-0.365708,inStore
'Rhode Island',0.074088,0.029095,inStore
'Rhode Island',-0.599393,-0.590875,inStore
'Rhode Island',-0.656467,-0.605886,inStore
'Rhode Island',-0.892919,-0.854643,inStore
'Rhode Island',-0.721695,-0.732409,inStore
'Rhode Island',-0.542318,-0.485797,inStore
'Rhode Island',0.028429,-0.012937,inStore
'Rhode Island',-0.656467,-0.643406,inStore
'Rhode Island',-0.738002,-0.691664,inStore
'Rhode Island',-0.843998,-0.803176,inStore
'Rhode Island',-0.795077,-0.790309,inStore
'Rhode Island',-0.485243,-0.425752,inStore
'Rhode Island',0.591021,0.50494,inStore
'Rhode Island',-0.428169,-0.433249,inStore
'Rhode Island',-0.420015,-0.35713,inStore
'Rhode Island',-0.550471,-0.494375,inStore
